time,value
2025-02-27T08:19:31.099800192Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:32.142783194Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:33.088959475Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:34.06908052Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:35.118811342Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:36.134571758Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:37.070594057Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:38.064601929Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:39.062513846Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:40.060492429Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:41.060615961Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:42.115694776Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:43.080792337Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:19:44.074349893Z,"{""lat"":11.1069203,""lon"":106.6148418}"
2025-02-27T08:20:26.384886738Z,"{""lat"":11.1069232,""lon"":106.614844}"
2025-02-27T08:20:27.19714885Z,"{""lat"":11.1069232,""lon"":106.614844}"
2025-02-27T08:20:28.205102973Z,"{""lat"":11.1069232,""lon"":106.614844}"
2025-02-27T08:20:29.221902519Z,"{""lat"":11.1069232,""lon"":106.614844}"
2025-02-27T08:20:30.19655439Z,"{""lat"":11.1069232,""lon"":106.614844}"
2025-02-27T08:20:31.205845649Z,"{""lat"":11.1069232,""lon"":106.614844}"
2025-02-27T08:20:32.197134567Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:33.20804986Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:34.196125028Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:35.157110645Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:36.345943218Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:37.156893997Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:38.1570974Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:39.196964765Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:40.206099179Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:41.205981032Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:42.312322752Z,"{""lat"":11.1069191,""lon"":106.6148401}"
2025-02-27T08:20:43.276264978Z,"{""lat"":11.106988,""lon"":106.6148939}"
2025-02-27T08:20:44.275932905Z,"{""lat"":11.106988,""lon"":106.6148939}"
2025-02-27T08:20:45.26697325Z,"{""lat"":11.106988,""lon"":106.6148939}"
2025-02-27T08:20:46.244824026Z,"{""lat"":11.106988,""lon"":106.6148939}"
2025-02-27T08:20:47.233283068Z,"{""lat"":11.106988,""lon"":106.6148939}"
2025-02-27T08:20:48.221971595Z,"{""lat"":11.106988,""lon"":106.6148939}"
2025-02-27T08:20:49.256658492Z,"{""lat"":11.106988,""lon"":106.6148939}"
