time,value
2025-02-27T08:13:00.186351915Z,8.043261462219222
2025-02-27T08:13:01.399309196Z,9.498726329618428
2025-02-27T08:13:02.372536436Z,8.637246176369427
2025-02-27T08:13:03.380994673Z,9.627636603280367
2025-02-27T08:13:04.373075163Z,12.10826848950617
2025-02-27T08:13:05.39655942Z,9.148268179044
2025-02-27T08:13:06.390530972Z,14.138146186225178
2025-02-27T08:13:07.378382639Z,8.788009189444747
2025-02-27T08:13:08.385116308Z,8.97308729124741
2025-02-27T08:13:09.377553083Z,9.50946985085915
2025-02-27T08:13:10.390903335Z,10.01831031229538
2025-02-27T08:13:11.389343247Z,9.711687269856398
2025-02-27T08:13:12.388762246Z,9.758344553933917
2025-02-27T08:13:13.401969584Z,9.94860029050764
2025-02-27T08:13:14.389645949Z,9.94860029050764
2025-02-27T08:13:15.466248699Z,9.841533655257608
2025-02-27T08:13:16.397689453Z,9.930586000856783
2025-02-27T08:13:17.462670712Z,9.875882512287122
2025-02-27T08:13:18.400765885Z,10.094596564990864
2025-02-27T08:13:19.394261706Z,10.297155871663612
2025-02-27T08:13:20.407565638Z,10.274040896551083
2025-02-27T08:13:21.399709394Z,9.926878790066391
2025-02-27T08:13:22.405110421Z,9.802181606215367
2025-02-27T08:13:23.402817355Z,9.740321776033838
2025-02-27T08:13:24.404490606Z,9.398952655693014
2025-02-27T08:13:25.416177807Z,9.918566531534488
2025-02-27T08:13:26.395594634Z,9.650871323424036
2025-02-27T08:13:27.448546649Z,9.622881762743587
2025-02-27T08:13:28.404897561Z,9.7303867514861
2025-02-27T08:13:29.447920387Z,9.836460109547835
2025-02-27T08:13:30.407727537Z,9.566427591523633
2025-02-27T08:13:31.396865103Z,9.755929856914207
2025-02-27T08:13:32.405744688Z,9.382571706446337
2025-02-27T08:13:33.408452058Z,10.194718480245882
2025-02-27T08:13:34.393695913Z,9.474556954844282
2025-02-27T08:13:35.527891372Z,10.181947753327258
2025-02-27T08:13:36.544102308Z,9.825871990003652
2025-02-27T08:13:37.461433766Z,9.774990938609822
2025-02-27T08:13:38.558964902Z,9.855952685689518
2025-02-27T08:13:39.505936962Z,9.09832787795185
2025-02-27T08:13:40.494564673Z,9.846769787074209
2025-02-27T08:13:41.496861995Z,10.160289983970529
2025-02-27T08:13:42.488096773Z,9.731544734339622
2025-02-27T08:13:43.502644115Z,11.99110446349752
2025-02-27T08:13:44.468952452Z,10.14028900349408
2025-02-27T08:13:45.492049875Z,10.293130392956492
2025-02-27T08:13:46.432736243Z,10.02882574500938
2025-02-27T08:13:47.456033464Z,5.6847694162820455
2025-02-27T08:13:48.446481859Z,9.84054803510964
2025-02-27T08:13:49.413702953Z,9.581054108839417
2025-02-27T08:13:50.423248174Z,9.62615292224389
2025-02-27T08:13:51.419162096Z,9.801173249957541
2025-02-27T08:13:52.450960206Z,9.51178899326789
2025-02-27T08:13:53.404293239Z,10.587739588439433
2025-02-27T08:13:54.396159087Z,10.482541314252954
2025-02-27T08:13:55.403658459Z,10.278608695329655
2025-02-27T08:13:56.405490891Z,9.766339767663077
2025-02-27T08:13:57.407289426Z,11.929923526464023
2025-02-27T08:13:58.395554588Z,9.848986289216898
2025-02-27T08:13:59.407942884Z,9.673546935612361
2025-02-27T08:14:00.39138121Z,9.589220933268365
2025-02-27T08:14:01.402678764Z,9.755380028955063
2025-02-27T08:14:02.403830391Z,9.615630383186847
2025-02-27T08:14:03.40709255Z,9.836592689195077
2025-02-27T08:14:04.405239993Z,9.720013694239503
2025-02-27T08:14:05.405936828Z,9.625130669075107
2025-02-27T08:14:06.422726717Z,9.880405959346293
2025-02-27T08:14:07.417036783Z,9.849249366234153
2025-02-27T08:14:08.41831105Z,9.580315712639294
2025-02-27T08:14:09.481926794Z,9.503073590986325
2025-02-27T08:14:10.407321384Z,11.779616284426533
2025-02-27T08:14:11.415834243Z,10.021189696112028
2025-02-27T08:14:12.419863998Z,9.818566120053802
2025-02-27T08:14:13.415024131Z,10.122221978018413
2025-02-27T08:14:14.417861138Z,9.703134488475678
2025-02-27T08:14:15.47403383Z,9.753663314997064
2025-02-27T08:14:16.408549438Z,9.77201200691528
2025-02-27T08:14:17.408848867Z,9.778339666512469
2025-02-27T08:14:18.406337932Z,9.770689918632103
2025-02-27T08:14:19.407356115Z,9.765434816008227
2025-02-27T08:14:20.416362364Z,9.765606166716532
2025-02-27T08:14:21.41052098Z,9.769348914425855
2025-02-27T08:14:22.407926109Z,9.77917150738853
2025-02-27T08:14:23.420094723Z,9.763950208369682
2025-02-27T08:14:24.403264785Z,9.751017395462203
2025-02-27T08:14:25.410590284Z,9.776617431058783
2025-02-27T08:14:26.451569775Z,9.77224340010069
2025-02-27T08:14:27.403590703Z,9.77224340010069
2025-02-27T08:14:28.410312696Z,9.761534039526486
2025-02-27T08:14:29.409511671Z,9.760727131363812
2025-02-27T08:14:30.406727819Z,9.77204905272353
2025-02-27T08:14:31.413223763Z,9.766013847514229
2025-02-27T08:14:32.418487877Z,9.811658388242806
2025-02-27T08:14:33.413096581Z,12.188328665213783
2025-02-27T08:14:34.407973944Z,9.143364683857326
2025-02-27T08:14:35.418012618Z,11.900031179254986
2025-02-27T08:14:36.410277774Z,9.950206863328802
2025-02-27T08:14:37.418545916Z,9.229309066088929
2025-02-27T08:14:38.424263676Z,9.297875538024808
2025-02-27T08:14:39.41562502Z,10.052014349035234
2025-02-27T08:14:40.423020695Z,9.311406422973173
2025-02-27T08:14:41.402412275Z,10.094073354812743
2025-02-27T08:14:42.405383456Z,9.877941027867937
2025-02-27T08:14:43.407229094Z,10.039042827010851
2025-02-27T08:14:44.411526731Z,9.980653516507163
2025-02-27T08:14:45.433047214Z,9.629893543652319
2025-02-27T08:14:46.432091273Z,9.954342097387675
2025-02-27T08:14:47.421547043Z,8.722287765916763
2025-02-27T08:14:48.424085805Z,10.220578244448133
2025-02-27T08:14:49.430207314Z,9.345955346081746
2025-02-27T08:14:50.455622037Z,9.394504312920606
2025-02-27T08:15:23.23118887Z,11.483034929350259
2025-02-27T08:15:24.270511458Z,9.693414463383338
2025-02-27T08:15:25.247600232Z,9.463215871459441
2025-02-27T08:15:26.244911567Z,9.463215871459441
2025-02-27T08:15:27.245102372Z,9.667792466234166
2025-02-27T08:15:28.224935135Z,10.254567189094114
2025-02-27T08:15:29.235419091Z,10.069185122025303
2025-02-27T08:15:30.254721968Z,9.777994446659502
2025-02-27T08:15:31.255290129Z,9.658183306907253
2025-02-27T08:15:32.24280722Z,9.660030510800507
2025-02-27T08:15:33.226231288Z,9.869010579665662
2025-02-27T08:15:34.238930633Z,9.418941753561844
2025-02-27T08:15:35.2350839Z,12.64666086613238
2025-02-27T08:15:36.238181729Z,47.35813297047047
2025-02-27T08:15:37.244563348Z,30.12837002530597
2025-02-27T08:15:38.239627612Z,48.39209373031593
2025-02-27T08:15:39.245017727Z,14.861872853915937
2025-02-27T08:15:40.252974105Z,58.12361787122629
2025-02-27T08:15:41.242463879Z,64.19822302455076
2025-02-27T08:15:42.264326812Z,31.142982911944703
2025-02-27T08:15:43.256269737Z,62.335819369029934
2025-02-27T08:15:44.24638681Z,35.21991617198235
2025-02-27T08:15:45.269175043Z,15.07073979007945
2025-02-27T08:15:46.266429444Z,50.48807343685816
2025-02-27T08:15:47.270687697Z,21.48312347963752
2025-02-27T08:15:48.272957135Z,40.08504651071736
2025-02-27T08:15:49.262965448Z,31.264986426358075
2025-02-27T08:15:50.268687741Z,52.43438498943505
2025-02-27T08:15:51.312198674Z,13.524432729728945
2025-02-27T08:15:52.254890384Z,9.56423435742863
2025-02-27T08:15:53.248953066Z,7.4587306647880425
2025-02-27T08:15:54.255522078Z,7.409018512596299
2025-02-27T08:15:55.275261624Z,9.84384145777517
2025-02-27T08:15:56.262628249Z,8.699614832797925
2025-02-27T08:15:57.262091981Z,10.227361369220061
2025-02-27T08:15:58.316084977Z,9.12851340479074
2025-02-27T08:15:59.272757435Z,9.768794347123572
2025-02-27T08:16:00.426850197Z,10.015495572989334
2025-02-27T08:16:01.397288783Z,49.86920208554944
2025-02-27T08:16:02.36618085Z,8.656346278706069
2025-02-27T08:16:03.330893484Z,9.567724662978645
2025-02-27T08:16:04.335140875Z,48.289222699397996
2025-02-27T08:16:05.338553031Z,8.775978850370972
2025-02-27T08:16:06.289337971Z,11.789590069500948
2025-02-27T08:16:07.248314213Z,9.972352010732187
2025-02-27T08:16:08.291210261Z,9.123443127812626
2025-02-27T08:16:09.250367063Z,40.539186357212046
2025-02-27T08:16:10.266481223Z,10.036177024582525
2025-02-27T08:16:11.264860114Z,46.77448683881781
2025-02-27T08:16:12.294999332Z,40.24049762873131
2025-02-27T08:16:13.252247398Z,28.019224026417966
2025-02-27T08:16:14.260730572Z,10.240066061966612
2025-02-27T08:16:15.273586355Z,11.2526369378615
2025-02-27T08:16:16.249657682Z,7.605276222895383
2025-02-27T08:16:17.256541587Z,9.545163406821162
2025-02-27T08:16:18.256336577Z,9.66440244541809
2025-02-27T08:16:19.256582629Z,9.896243185631535
2025-02-27T08:16:20.338114347Z,41.34990760340394
2025-02-27T08:16:21.262695916Z,8.696575772738658
2025-02-27T08:16:22.266762614Z,48.060607188484944
2025-02-27T08:16:23.258898727Z,9.51067693365987
2025-02-27T08:16:24.254409893Z,9.63836960773746
2025-02-27T08:16:25.263474299Z,15.045265275333563
2025-02-27T08:16:26.268642337Z,11.28337470895374
2025-02-27T08:16:27.254016373Z,9.840763385678239
2025-02-27T08:16:28.251497189Z,9.848981944923755
2025-02-27T08:16:29.252959522Z,9.453386597837847
2025-02-27T08:16:30.268486224Z,4.7947833619649805
2025-02-27T08:16:31.264449366Z,6.913852536296703
2025-02-27T08:16:32.274396503Z,10.771261383929986
2025-02-27T08:16:33.255157039Z,10.841186942667091
2025-02-27T08:16:34.262988757Z,9.21945922754214
2025-02-27T08:16:35.270714037Z,12.399977569980983
2025-02-27T08:16:36.264493885Z,8.923325962193532
2025-02-27T08:16:37.316988751Z,10.638552876064077
2025-02-27T08:16:38.258472098Z,9.65829287301655
2025-02-27T08:16:39.338733784Z,10.725109830535224
2025-02-27T08:16:40.264799057Z,14.413801403405236
2025-02-27T08:16:41.263870661Z,8.771127825663141
2025-02-27T08:16:42.273674981Z,8.999656117188607
2025-02-27T08:16:43.285936228Z,9.177540707998949
2025-02-27T08:16:44.269393741Z,17.64220622398536
2025-02-27T08:16:45.274694252Z,17.64220622398536
2025-02-27T08:16:46.2778124Z,10.068737828714761
2025-02-27T08:16:47.28086435Z,9.897418864584585
2025-02-27T08:16:48.307045807Z,8.666608957411364
2025-02-27T08:16:49.29668025Z,30.699502859851833
2025-02-27T08:16:50.290609642Z,15.028198484367664
2025-02-27T08:16:51.282672213Z,10.575879067404108
2025-02-27T08:16:52.303236791Z,15.509227546799888
2025-02-27T08:16:53.289508441Z,11.52784443286302
2025-02-27T08:16:54.287112561Z,8.64715562778789
2025-02-27T08:16:56.522409732Z,5.376335707175573
2025-02-27T08:18:00.321574894Z,9.189101122917444
2025-02-27T08:18:09.709584513Z,9.601023904835824
2025-02-27T08:18:10.58012937Z,10.883354795441017
2025-02-27T08:18:12.017346127Z,9.658540047033574
2025-02-27T08:18:13.036017628Z,10.199768655261616
2025-02-27T08:18:14.029262457Z,11.005277480686427
2025-02-27T08:18:15.022176663Z,11.047113898971615
2025-02-27T08:18:16.05013276Z,8.225151562820743
2025-02-27T08:18:17.041233594Z,11.800496050025913
2025-02-27T08:18:18.026019159Z,17.210079267224238
2025-02-27T08:18:19.026975874Z,9.854670818486072
2025-02-27T08:18:20.029244974Z,9.865178685558282
2025-02-27T08:18:21.059154828Z,24.60397981922372
2025-02-27T08:18:22.050252411Z,9.87972512051109
