time,value
2025-03-09T02:27:42.488543632Z,7.791705131530762
2025-03-09T02:27:44.401119272Z,8.27623176574707
2025-03-09T02:27:45.483355252Z,8.231639862060547
2025-03-09T02:27:46.483203575Z,8.973543167114258
2025-03-09T02:27:47.43312432Z,8.799513816833496
2025-03-09T02:27:48.433910543Z,9.412429809570312
2025-03-09T02:27:49.409254098Z,8.839916229248047
2025-03-09T02:27:50.513312869Z,8.675090789794922
2025-03-09T02:27:51.476164895Z,9.106122016906738
2025-03-09T02:27:52.431365337Z,8.991424560546875
2025-03-09T02:27:53.416478627Z,8.35224723815918
2025-03-09T02:27:54.633101564Z,8.668431282043457
2025-03-09T02:27:55.566096749Z,8.809913635253906
2025-03-09T02:27:56.476165962Z,8.675838470458984
2025-03-09T02:27:57.53202206Z,9.168819427490234
2025-03-09T02:27:58.473145824Z,8.684442520141602
2025-03-09T02:27:59.473456474Z,8.751555442810059
2025-03-09T02:28:00.483101664Z,8.639700889587402
2025-03-09T02:28:01.484033319Z,8.400430679321289
2025-03-09T02:28:02.493208242Z,7.913884162902832
2025-03-09T02:28:03.463137624Z,8.594660758972168
2025-03-09T02:28:04.483326041Z,8.6066312789917
2025-03-09T02:28:05.48379016Z,8.671050071716309
2025-03-09T02:28:06.493281622Z,8.496048927307129
2025-03-09T02:28:07.493124676Z,8.433350563049316
2025-03-09T02:28:08.494011169Z,8.67718505859375
2025-03-09T02:28:09.493045792Z,8.4131498336792
2025-03-09T02:28:10.483288554Z,8.530091285705566
2025-03-09T02:28:11.493629111Z,9.420660018920898
2025-03-09T02:28:12.463287757Z,7.299247741699219
2025-03-09T02:28:13.433238732Z,7.759607791900635
2025-03-09T02:28:14.493388167Z,8.716764450073242
2025-03-09T02:28:15.473052084Z,8.531737327575684
2025-03-09T02:28:16.663135263Z,10.2422456741333
2025-03-09T02:28:17.483159253Z,8.8093900680542
2025-03-09T02:28:18.483288926Z,8.884284019470215
2025-03-09T02:28:19.491075157Z,8.884284019470215
2025-03-09T02:28:20.481576023Z,8.800861358642578
2025-03-09T02:28:21.486322599Z,8.668656349182129
2025-03-09T02:28:22.48350445Z,9.036839485168457
2025-03-09T02:28:23.483193057Z,8.932018280029297
2025-03-09T02:28:24.503418418Z,8.790535926818848
2025-03-09T02:28:25.513025816Z,8.912640571594238
2025-03-09T02:28:26.531871913Z,8.89797592163086
2025-03-09T02:28:27.511255759Z,9.028983116149902
